budget,budget_new,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,revenue_new,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genre_1,genre_2,genre_3,prim_genre,secon_genre,tert_genre,actor_1,actor_2,actor_3,director,release_year,genre_bin,,,
3.00E+06,3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]",,670,"[{""id"": 3364, ""name"": ""sushi restaurant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5585, ""name"": ""notebook""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 14778, ""name"": ""urination""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 159544, ""name"": ""south hypnosis""}]",ko,ì˜¬ë“œë³´ì´,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",56.76349,"[{""name"": ""Egg Films"", ""id"": 398}, {""name"": ""Show East"", ""id"": 399}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",01-01-2003,14980005,14980005,120,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,"15 years of imprisonment, five days of vengeance",Oldboy,8,1945,Drama,Thriller,Mystery,1,#N/A,,NA,NA,Kang Hye-jung,Park Chan-wook,2003,0,,,
3.00E+06,3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",https://www.facebook.com/bachelorettemovie/,84174,"[{""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 155049, ""name"": ""wedding dress""}, {""id"": 160246, ""name"": ""childhood friends""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 221475, ""name"": ""bachelorette party""}, {""id"": 233618, ""name"": ""bitch""}, {""id"": 236373, ""name"": ""fat woman""}]",en,Bachelorette,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,20.95282,"[{""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""BCDF Pictures"", ""id"": 10290}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-08-2012,11947954,11947954,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Old habits party hard.,Bachelorette,5.3,444,Comedy,Romance,NA,0,#N/A,,Kirsten Dunst,Isla Fisher,Lizzy Caplan,Leslye Headland,2012,1,,,
3.00E+06,3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",http://www.chappellesblockparty.com/home.html,292,"[{""id"": 577, ""name"": ""black people""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 1515, ""name"": ""block party""}, {""id"": 1516, ""name"": ""megaphone""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 1673, ""name"": ""brass band""}, {""id"": 1674, ""name"": ""stage""}]",en,Dave Chappelle's Block Party,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio manâ€™s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.",1.697846,"[{""name"": ""Yari Film Group"", ""id"": 2448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-09-2005,11718595,11718595,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Dave Chappelle's Block Party,6.4,28,Comedy,Documentary,Music,0,#N/A,,NA,NA,Common,Michel Gondry,2005,1,,,
3.00E+06,3000000,"[{""id"": 18, ""name"": ""Drama""}]",,22013,"[{""id"": 178870, ""name"": ""evangelist""}, {""id"": 186353, ""name"": ""revivalism""}]",en,Elmer Gantry,An ex-football player becomes a popular evangelist in the 1920s Midwest.,6.734965,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-06-1960,10400000,10400000,146,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,If there was a dollar to be made - Gantry would make it... If there was a soul to be saved - Gantry would save it...,Elmer Gantry,7.3,41,Drama,NA,NA,1,#N/A,,NA,NA,Arthur Kennedy,Richard Brooks,1960,0,,,
3.00E+06,3000000,"[{""id"": 18, ""name"": ""Drama""}]",,44634,"[{""id"": 10183, ""name"": ""independent film""}]",en,Woman Thou Art Loosed,"An adaptation of Bishop T.D. Jakes' self-help novel, chronciling a woman's struggle to come to terms with her legacy of abuse, addiction and poverty.",0.019984,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-09-2004,6804016,6804016,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Woman Thou Art Loosed,5,3,Drama,NA,NA,1,#N/A,,Kimberly Elise,Loretta Devine,Debbi Morgan,Michael Schultz,2004,0,,,
3.00E+06,3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",,28005,"[{""id"": 496, ""name"": ""poetry""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 187056, ""name"": ""woman director""}]",en,Kama Sutra - A Tale of Love,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",3.937939,"[{""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""NDF International"", ""id"": 6236}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",11-09-1996,4109095,4109095,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Kama Sutra - A Tale of Love,5.7,35,Drama,History,Romance,1,#N/A,,Indira Varma,Sarita Choudhury,NA,Mira Nair,1996,0,,,
3.00E+06,3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,13973,"[{""id"": 3688, ""name"": ""strip club""}, {""id"": 5903, ""name"": ""alzheimer""}, {""id"": 5906, ""name"": ""sex addiction""}]",en,Choke,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,11.637458,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""ATO Pictures"", ""id"": 1962}, {""name"": ""Aramid Entertainment Fund"", ""id"": 3272}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Choke Film"", ""id"": 52896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-09-2008,3830137,3830137,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the author of Fight Club,Choke,6,127,Comedy,Drama,NA,0,1,,NA,Anjelica Huston,Kelly Macdonald,Clark Gregg,2008,1,,,
3.00E+06,3000000,"[{""id"": 35, ""name"": ""Comedy""}]",,18892,"[{""id"": 718, ""name"": ""confession""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 4044, ""name"": ""groupie""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7289, ""name"": ""cafeteria""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 15479, ""name"": ""fashion""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 18020, ""name"": ""fantasy sequence""}, {""id"": 18512, ""name"": ""slow motion""}, {""id"": 33507, ""name"": ""multiple identities""}, {""id"": 33922, ""name"": ""pop music""}, {""id"": 34130, ""name"": ""makeover""}, {""id"": 162875, ""name"": ""polaroid camera""}, {""id"": 170418, ""name"": ""public humiliation""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 188947, ""name"": ""sidekick""}, {""id"": 196645, ""name"": ""prank gone wrong""}, {""id"": 197077, ""name"": ""cliques""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 197094, ""name"": ""back stabbing""}, {""id"": 197106, ""name"": ""dead teenager""}, {""id"": 197107, ""name"": ""goth girls""}]",en,Jawbreaker,"3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",4.337685,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crossroads Films"", ""id"": 3058}, {""name"": ""Kramer-Tornell Productions"", ""id"": 67035}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-01-1999,3076820,3076820,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Suck it and see...,Jawbreaker,5.9,90,Comedy,NA,NA,0,#N/A,,Rose McGowan,Julie Benz,Rebecca Gayheart,Darren Stein,1999,1,,,
3.00E+06,3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,10683,"[{""id"": 570, ""name"": ""rape""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6281, ""name"": ""partnership""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 155294, ""name"": ""family conflict""}, {""id"": 156455, ""name"": ""unhappiness""}]",en,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",10.757539,"[{""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-10-1998,2807390,2807390,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Finding happiness can be a tragic comedy.,Happiness,7.4,194,Comedy,Drama,NA,0,1,,Jane Adams,NA,NA,Todd Solondz,1998,1,,,
3.00E+06,3000000,"[{""id"": 18, ""name"": ""Drama""}]",,24469,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 456, ""name"": ""mother""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8508, ""name"": ""party""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10873, ""name"": ""school""}, {""id"": 13121, ""name"": ""essex""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33632, ""name"": ""apartment""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 163242, ""name"": ""teenage rebellion""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 202371, ""name"": ""aggressive""}]",en,Fish Tank,Everything changes for 15 year old Mia when her mum brings home a new boyfriend.,12.68672,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Kasander Film Company"", ""id"": 1049}, {""name"": ""ContentFilm"", ""id"": 1420}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]",14-05-2009,2357852,2357852,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Live, love and give as good as you get.",Fish Tank,6.9,250,Drama,NA,NA,1,#N/A,,Katie Jarvis,NA,Kierston Wareing,Andrea Arnold,2009,0,,,
2962051,2962051,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,549,"[{""id"": 242, ""name"": ""new york""}, {""id"": 572, ""name"": ""sex""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2635, ""name"": ""overdose""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 2816, ""name"": ""street art""}, {""id"": 2818, ""name"": ""vernissage""}, {""id"": 2819, ""name"": ""exhibit""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33648, ""name"": ""celebration""}]",en,Basquiat,"Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980â€™s New York.",3.636634,"[{""name"": ""Miramax"", ""id"": 53009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",09-08-1996,3011195,3011195,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History.",Basquiat,6.6,94,Drama,History,NA,1,#N/A,,Jeffrey Wright,David Bowie,Dennis Hopper,Julian Schnabel,1996,0,,,
2900000,2900000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,248,"[{""id"": 419, ""name"": ""dude""}, {""id"": 947, ""name"": ""prohibition""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 33673, ""name"": ""apple""}, {""id"": 157904, ""name"": ""luck""}, {""id"": 162752, ""name"": ""dowager""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 214548, ""name"": ""1930s""}]",en,Pocketful of Miracles,"Damon Runyon's fairytale, sweet and funny, is told by director Frank Capra. Boozy, brassy Apple Annie, a beggar with a basket of apples, is as much as part of downtown New York as old Broadway itself. Bootlegger Dave the Dude is a sucker for her apples --- he thinks they bring him luck. But Dave and girlfriend Queenie Martin need a lot more than luck when it turns out that Annie is in a jam and only they can help: Annie's daughter Louise, who has lived all her life in a Spanish convent, is coming to America with a Count and his son. The count's son wants to marry Louise, who thinks her mother is part of New York society. It's up to Dave and Queenie and their Runyonesque cronies to turn Annie into a lady and convince the Count and his son that they are hobnobbing with New York's elite.",3.370225,"[{""name"": ""Franton Production"", ""id"": 1044}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-12-1961,5.00E+06,5000000,136,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,You have to see it to believe it!,Pocketful of Miracles,7.3,25,Comedy,Drama,NA,0,1,,NA,Bette Davis,Hope Lange,Frank Capra,1961,1,,,
2900000,2900000,"[{""id"": 18, ""name"": ""Drama""}]",,666,"[{""id"": 983, ""name"": ""brazilian""}, {""id"": 1161, ""name"": ""brazil""}, {""id"": 1809, ""name"": ""rio de janeiro""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 34139, ""name"": ""railroad""}, {""id"": 158639, ""name"": ""missing father""}, {""id"": 158642, ""name"": ""long lost relative""}, {""id"": 158651, ""name"": ""realism""}]",pt,Central do Brasil,"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",5.928937,"[{""name"": ""MACT Productions"", ""id"": 393}, {""name"": ""Videofilms"", ""id"": 394}, {""name"": ""Riofilm"", ""id"": 395}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]",16-01-1998,5596708,5596708,113,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,He was looking for the father he never knew. She was looking for a second chance.,Central Station,7.6,126,Drama,NA,NA,1,#N/A,,Fernanda Montenegro,MarÃ­lia PÃªra,NA,Walter Salles,1998,0,,,
2883848,2883848,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,239,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 33624, ""name"": ""band""}, {""id"": 160395, ""name"": ""spats""}, {""id"": 160396, ""name"": ""all girl band""}, {""id"": 160397, ""name"": ""st. valentine's day massacre""}, {""id"": 160400, ""name"": ""sugar""}, {""id"": 160404, ""name"": ""valentine's day""}, {""id"": 160406, ""name"": ""dressing""}]",en,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",39.30982,"[{""name"": ""The Mirisch Corporation"", ""id"": 219}, {""name"": ""Ashton Productions"", ""id"": 11982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-03-1959,2.50E+07,25000000,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The movie too HOT for words!,Some Like It Hot,8,808,Comedy,Romance,NA,0,#N/A,,Marilyn Monroe,NA,NA,Billy Wilder,1959,1,,,
